endpoint,sample,fold,split
damage_class,MSM0.102_s5,5,inner_train
damage_class,MSM0.103_s1,5,inner_train
damage_class,MSM0.103_s5,5,inner_train
damage_class,MSM0.103_s6,5,inner_train
damage_class,MSM0.105_s1,5,inner_train
damage_class,MSM0.105_s3,5,inner_train
damage_class,MSM0.10_s1,5,inner_train
damage_class,MSM0.10_s2,5,inner_train
damage_class,MSM0.10_s3,5,inner_train
damage_class,MSM0.110_s1,5,inner_train
damage_class,MSM0.110_s2,5,inner_train
damage_class,MSM0.110_s3,5,inner_train
damage_class,MSM0.11_s1,5,inner_train
damage_class,MSM0.11_s2,5,inner_train
damage_class,MSM0.11_s3,5,inner_train
damage_class,MSM0.126_s1,5,inner_train
damage_class,MSM0.126_s2,5,inner_train
damage_class,MSM0.12_s1,5,inner_train
damage_class,MSM0.12_s3,5,inner_train
damage_class,MSM0.12_s4,5,inner_train
damage_class,MSM0.130_s1,5,inner_train
damage_class,MSM0.130_s2,5,inner_train
damage_class,MSM0.130_s3,5,inner_train
damage_class,MSM0.132_s1,5,inner_train
damage_class,MSM0.132_s2,5,inner_train
damage_class,MSM0.132_s3,5,inner_train
damage_class,MSM0.14_s1,5,inner_train
damage_class,MSM0.14_s2,5,inner_train
damage_class,MSM0.14_s3,5,inner_train
damage_class,MSM0.15_s1,5,inner_train
damage_class,MSM0.15_s2,5,inner_train
damage_class,MSM0.15_s3,5,inner_train
damage_class,MSM0.22_s1,5,inner_train
damage_class,MSM0.22_s2,5,inner_train
damage_class,MSM0.22_s3,5,inner_train
damage_class,MSM0.23_s1,5,inner_train
damage_class,MSM0.23_s2,5,inner_train
damage_class,MSM0.26_s1,5,inner_train
damage_class,MSM0.26_s2,5,inner_train
damage_class,MSM0.26_s3,5,inner_train
damage_class,MSM0.2_s1,5,inner_train
damage_class,MSM0.2_s2,5,inner_train
damage_class,MSM0.2_s3,5,inner_train
damage_class,MSM0.31_s4,5,inner_train
damage_class,MSM0.31_s5,5,inner_train
damage_class,MSM0.31_s6,5,inner_train
damage_class,MSM0.33_s1,5,inner_train
damage_class,MSM0.33_s2,5,inner_train
damage_class,MSM0.35_s1,5,inner_train
damage_class,MSM0.35_s3,5,inner_train
damage_class,MSM0.35_s4,5,inner_train
damage_class,MSM0.38_s1,5,inner_train
damage_class,MSM0.38_s3,5,inner_train
damage_class,MSM0.42_s1,5,inner_train
damage_class,MSM0.42_s2,5,inner_train
damage_class,MSM0.42_s3,5,inner_train
damage_class,MSM0.43_s1,5,inner_train
damage_class,MSM0.43_s2,5,inner_train
damage_class,MSM0.47_s1,5,inner_train
damage_class,MSM0.47_s3,5,inner_train
damage_class,MSM0.48_s1,5,inner_train
damage_class,MSM0.48_s2,5,inner_train
damage_class,MSM0.51_s1,5,inner_train
damage_class,MSM0.51_s2,5,inner_train
damage_class,MSM0.52_s1,5,inner_train
damage_class,MSM0.52_s2,5,inner_train
damage_class,MSM0.53_s2,5,inner_train
damage_class,MSM0.53_s5,5,inner_train
damage_class,MSM0.53_s6,5,inner_train
damage_class,MSM0.55_s1,5,inner_train
damage_class,MSM0.55_s2,5,inner_train
damage_class,MSM0.55_s3,5,inner_train
damage_class,MSM0.56_s4,5,inner_train
damage_class,MSM0.56_s5,5,inner_train
damage_class,MSM0.56_s6,5,inner_train
damage_class,MSM0.59_s2,5,inner_train
damage_class,MSM0.59_s3,5,inner_train
damage_class,MSM0.5_s1,5,inner_train
damage_class,MSM0.5_s2,5,inner_train
damage_class,MSM0.5_s3,5,inner_train
damage_class,MSM0.60_s1,5,inner_train
damage_class,MSM0.60_s5,5,inner_train
damage_class,MSM0.61_s1,5,inner_train
damage_class,MSM0.61_s2,5,inner_train
damage_class,MSM0.62_s1,5,inner_train
damage_class,MSM0.62_s2,5,inner_train
damage_class,MSM0.66_s1,5,inner_train
damage_class,MSM0.66_s2,5,inner_train
damage_class,MSM0.66_s3,5,inner_train
damage_class,MSM0.67_s1,5,inner_train
damage_class,MSM0.67_s2,5,inner_train
damage_class,MSM0.67_s3,5,inner_train
damage_class,MSM0.68_s1,5,inner_train
damage_class,MSM0.68_s2,5,inner_train
damage_class,MSM0.68_s3,5,inner_train
damage_class,MSM0.69_s1,5,inner_train
damage_class,MSM0.69_s3,5,inner_train
damage_class,MSM0.70_s1,5,inner_train
damage_class,MSM0.70_s2,5,inner_train
damage_class,MSM0.72_s1,5,inner_train
damage_class,MSM0.72_s2,5,inner_train
damage_class,MSM0.72_s3,5,inner_train
damage_class,MSM0.74_s1,5,inner_train
damage_class,MSM0.74_s2,5,inner_train
damage_class,MSM0.74_s3,5,inner_train
damage_class,MSM0.75_s1,5,inner_train
damage_class,MSM0.75_s2,5,inner_train
damage_class,MSM0.7_s4,5,inner_train
damage_class,MSM0.7_s5,5,inner_train
damage_class,MSM0.7_s6,5,inner_train
damage_class,MSM0.80_s1,5,inner_train
damage_class,MSM0.80_s2,5,inner_train
damage_class,MSM0.82_s1,5,inner_train
damage_class,MSM0.82_s2,5,inner_train
damage_class,MSM0.83_s1,5,inner_train
damage_class,MSM0.83_s2,5,inner_train
damage_class,MSM0.83_s3,5,inner_train
damage_class,MSM0.84_s1,5,inner_train
damage_class,MSM0.84_s2,5,inner_train
damage_class,MSM0.85_s1,5,inner_train
damage_class,MSM0.85_s2,5,inner_train
damage_class,MSM0.87_s2,5,inner_train
damage_class,MSM0.87_s3,5,inner_train
damage_class,MSM0.87_s4,5,inner_train
damage_class,MSM0.92_s1,5,inner_train
damage_class,MSM0.92_s2,5,inner_train
damage_class,MSM0.92_s3,5,inner_train
damage_class,MSM0.99_s1,5,inner_train
damage_class,MSM0.99_s3,5,inner_train
damage_class,MSM0.100_s1,5,inner_val
damage_class,MSM0.100_s2,5,inner_val
damage_class,MSM0.106_s1,5,inner_val
damage_class,MSM0.106_s2,5,inner_val
damage_class,MSM0.106_s3,5,inner_val
damage_class,MSM0.107_s1,5,inner_val
damage_class,MSM0.107_s2,5,inner_val
damage_class,MSM0.108_s2,5,inner_val
damage_class,MSM0.108_s3,5,inner_val
damage_class,MSM0.117_s1,5,inner_val
damage_class,MSM0.117_s5,5,inner_val
damage_class,MSM0.122_s1,5,inner_val
damage_class,MSM0.122_s2,5,inner_val
damage_class,MSM0.122_s4,5,inner_val
damage_class,MSM0.123_s1,5,inner_val
damage_class,MSM0.123_s2,5,inner_val
damage_class,MSM0.123_s3,5,inner_val
damage_class,MSM0.13_s1,5,inner_val
damage_class,MSM0.13_s2,5,inner_val
damage_class,MSM0.13_s3,5,inner_val
damage_class,MSM0.16_s1,5,inner_val
damage_class,MSM0.16_s2,5,inner_val
damage_class,MSM0.16_s3,5,inner_val
damage_class,MSM0.17_s1,5,inner_val
damage_class,MSM0.17_s2,5,inner_val
damage_class,MSM0.18_s1,5,inner_val
damage_class,MSM0.18_s2,5,inner_val
damage_class,MSM0.19_s1,5,inner_val
damage_class,MSM0.19_s2,5,inner_val
damage_class,MSM0.27_s1,5,inner_val
damage_class,MSM0.27_s2,5,inner_val
damage_class,MSM0.27_s3,5,inner_val
damage_class,MSM0.40_s1,5,inner_val
damage_class,MSM0.40_s2,5,inner_val
damage_class,MSM0.40_s5,5,inner_val
damage_class,MSM0.44_s1,5,inner_val
damage_class,MSM0.44_s2,5,inner_val
damage_class,MSM0.44_s3,5,inner_val
damage_class,MSM0.44_s4,5,inner_val
damage_class,MSM0.49_s1,5,inner_val
damage_class,MSM0.49_s2,5,inner_val
damage_class,MSM0.58_s4,5,inner_val
damage_class,MSM0.58_s5,5,inner_val
damage_class,MSM0.58_s6,5,inner_val
damage_class,MSM0.64_s1,5,inner_val
damage_class,MSM0.64_s2,5,inner_val
damage_class,MSM0.64_s3,5,inner_val
damage_class,MSM0.65_s1,5,inner_val
damage_class,MSM0.65_s3,5,inner_val
damage_class,MSM0.65_s4,5,inner_val
damage_class,MSM0.71_s1,5,inner_val
damage_class,MSM0.71_s2,5,inner_val
damage_class,MSM0.90_s3,5,inner_val
damage_class,MSM0.90_s4,5,inner_val
damage_class,MSM0.90_s5,5,inner_val
damage_class,MSM0.93_s1,5,inner_val
damage_class,MSM0.93_s2,5,inner_val
damage_class,MSM0.94_s1,5,inner_val
damage_class,MSM0.94_s2,5,inner_val
damage_class,MSM0.95_s1,5,inner_val
damage_class,MSM0.95_s2,5,inner_val
damage_class,MSM0.95_s3,5,inner_val
damage_class,MSM0.96_s1,5,inner_val
damage_class,MSM0.96_s2,5,inner_val
damage_class,MSM0.96_s3,5,inner_val
damage_class,MSM0.97_s1,5,inner_val
damage_class,MSM0.97_s2,5,inner_val
damage_class,MSM0.97_s3,5,inner_val
damage_class,MSM0.101_s1,5,test
damage_class,MSM0.101_s2,5,test
damage_class,MSM0.104_s1,5,test
damage_class,MSM0.104_s2,5,test
damage_class,MSM0.104_s3,5,test
damage_class,MSM0.109_s1,5,test
damage_class,MSM0.109_s2,5,test
damage_class,MSM0.111_s1,5,test
damage_class,MSM0.111_s2,5,test
damage_class,MSM0.111_s3,5,test
damage_class,MSM0.112_s1,5,test
damage_class,MSM0.112_s2,5,test
damage_class,MSM0.112_s3,5,test
damage_class,MSM0.113_s1,5,test
damage_class,MSM0.113_s2,5,test
damage_class,MSM0.114_s1,5,test
damage_class,MSM0.114_s2,5,test
damage_class,MSM0.114_s5,5,test
damage_class,MSM0.115_s1,5,test
damage_class,MSM0.115_s2,5,test
damage_class,MSM0.116_s1,5,test
damage_class,MSM0.116_s2,5,test
damage_class,MSM0.116_s3,5,test
damage_class,MSM0.121_s3,5,test
damage_class,MSM0.121_s4,5,test
damage_class,MSM0.121_s5,5,test
damage_class,MSM0.124_s1,5,test
damage_class,MSM0.124_s2,5,test
damage_class,MSM0.124_s3,5,test
damage_class,MSM0.125_s1,5,test
damage_class,MSM0.125_s2,5,test
damage_class,MSM0.125_s3,5,test
damage_class,MSM0.24_s1,5,test
damage_class,MSM0.24_s3,5,test
damage_class,MSM0.24_s4,5,test
damage_class,MSM0.25_s1,5,test
damage_class,MSM0.25_s2,5,test
damage_class,MSM0.29_s1,5,test
damage_class,MSM0.29_s2,5,test
damage_class,MSM0.34_s1,5,test
damage_class,MSM0.34_s2,5,test
damage_class,MSM0.34_s3,5,test
damage_class,MSM0.3_s1,5,test
damage_class,MSM0.3_s2,5,test
damage_class,MSM0.3_s3,5,test
damage_class,MSM0.50_s1,5,test
damage_class,MSM0.50_s2,5,test
damage_class,MSM0.50_s3,5,test
damage_class,MSM0.54_s1,5,test
damage_class,MSM0.54_s2,5,test
damage_class,MSM0.54_s3,5,test
damage_class,MSM0.57_s1,5,test
damage_class,MSM0.57_s2,5,test
damage_class,MSM0.63_s1,5,test
damage_class,MSM0.63_s2,5,test
damage_class,MSM0.63_s3,5,test
damage_class,MSM0.81_s1,5,test
damage_class,MSM0.81_s2,5,test
damage_class,MSM0.91_s1,5,test
damage_class,MSM0.91_s2,5,test
